timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.747795,-0.699805,0.040591,0,0,0,0,1
-360,1.798842,-0.684807,0.04517,0,0,0,0,1
-320,1.847634,-0.6692,0.060544,0,0,0,0,1
-280,1.897322,-0.650431,0.067115,0,0,0,0,1
-240,1.942761,-0.641358,0.093212,0,0,0,0,1
-200,1.988613,-0.633196,0.119613,0,0,0,0,1
-160,2.032299,-0.622007,0.148265,0,0,0,0,1
-120,2.07201,-0.603933,0.179479,0,0,0,0,1
-80,2.09885,-0.572125,0.212087,0,0,0,0,1
-40,2.104393,-0.533897,0.240857,0,0,0,0,1
0,2.092481,-0.554462,0.251308,0,0,0,0,1
