timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.697241,0.167756,0.077164,0,1,1,1,1
-360,1.727914,0.144074,0.068787,0,1,1,1,1
-320,1.756768,0.117999,0.065078,0,1,1,1,1
-280,1.781973,0.090458,0.060399,0,1,1,1,1
-240,1.814854,0.071198,0.058388,0,1,1,1,1
-200,1.847593,0.055787,0.045183,0,1,1,1,1
-160,1.882027,0.041589,0.035636,0,1,1,1,1
-120,1.918191,0.030821,0.023895,0,1,1,1,1
-80,1.955562,0.023681,0.011396,0,1,1,1,1
-40,1.983695,0.000125,-0.004862,0,1,1,1,1
0,2.014485,-0.020228,-0.019189,0,1,1,1,1
