timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.155149,0.532395,0.763933,1,1,1,1,1
-360,2.163811,0.523645,0.754256,1,1,1,1,1
-320,2.176463,0.514682,0.741435,1,1,1,1,1
-280,2.187033,0.50195,0.725224,1,1,1,1,1
-240,2.197401,0.487778,0.707527,1,1,1,1,1
-200,2.219377,0.480818,0.690231,1,1,1,1,1
-160,2.236325,0.465456,0.671452,1,1,1,1,1
-120,2.249662,0.450822,0.653164,1,1,1,1,1
-80,2.260433,0.438168,0.637095,1,1,1,1,1
-40,2.270194,0.424229,0.621694,1,1,1,1,1
0,2.279395,0.411981,0.605157,1,1,1,1,1
