timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.256922,1.323082,0.870026,1,1,1,1,1
-360,3.249862,1.315301,0.863519,1,1,1,1,1
-320,3.240895,1.308999,0.857413,1,1,1,1,1
-280,3.232621,1.30164,0.850183,1,1,1,1,1
-240,3.224289,1.295438,0.842744,1,1,1,1,1
-200,3.214996,1.290407,0.832585,1,1,1,1,1
-160,3.206467,1.283096,0.821757,1,1,1,1,1
-120,3.198819,1.275939,0.809895,1,1,1,1,1
-80,3.191257,1.268927,0.797338,1,1,1,1,1
-40,3.182894,1.260443,0.786348,1,1,1,1,1
0,3.1762,1.251386,0.775785,1,1,1,1,1
