timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.081033,0.304629,0.957626,0,1,1,1,1
-360,3.129171,0.326976,0.947932,0,1,1,1,1
-320,3.175257,0.353529,0.939566,0,1,1,1,1
-280,3.220552,0.38189,0.932624,0,1,1,1,1
-240,3.268499,0.405237,0.926157,0,1,1,1,1
-200,3.321182,0.414712,0.920978,0,1,1,1,1
-160,3.37464,0.416274,0.914628,0,1,1,1,1
-120,3.427567,0.413214,0.905372,0,1,1,1,1
-80,3.480561,0.407669,0.90085,0,1,1,1,1
-40,3.532691,0.396296,0.893831,0,1,1,1,1
0,3.583999,0.380051,0.891437,0,1,1,1,1
