timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.606484,0.480731,0.150742,1,1,1,1,1
-360,3.599123,0.471213,0.148566,1,1,1,1,1
-320,3.59115,0.461892,0.146568,1,1,1,1,1
-280,3.584057,0.452102,0.143881,1,1,1,1,1
-240,3.57697,0.442377,0.141804,1,1,1,1,1
-200,3.569969,0.432999,0.139745,1,1,1,1,1
-160,3.562925,0.424127,0.138337,1,1,1,1,1
-120,3.555414,0.416041,0.137185,1,1,1,1,1
-80,3.5518,0.407954,0.137299,1,1,1,1,1
-40,3.549519,0.403732,0.136651,1,1,1,1,1
0,3.547138,0.3996,0.136394,1,1,1,1,1
