timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.671306,-0.53367,0.268023,0,1,1,1,1
-360,3.678545,-0.510941,0.262807,0,1,1,1,1
-320,3.684518,-0.488263,0.262374,0,1,1,1,1
-280,3.695235,-0.469522,0.257092,0,1,1,1,1
-240,3.714604,-0.45131,0.250199,0,1,1,1,1
-200,3.735799,-0.428909,0.243005,0,1,1,1,1
-160,3.743425,-0.43628,0.228244,0,1,1,1,1
-120,3.717137,-0.439835,0.215888,0,1,1,1,1
-80,3.695734,-0.452168,0.217948,0,1,1,1,1
-40,3.681593,-0.461258,0.218603,0,1,1,1,1
0,3.67342,-0.465074,0.2199,0,1,1,1,1
