timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.702294,0.26357,-0.183197,1,1,1,1,1
-360,0.72136,0.249344,-0.184994,1,1,1,1,1
-320,0.738213,0.232465,-0.186085,1,1,1,1,1
-280,0.75377,0.215665,-0.187571,1,1,1,1,1
-240,0.77133,0.200872,-0.189838,1,1,1,1,1
-200,0.789606,0.188765,-0.192191,1,1,1,1,1
-160,0.808176,0.17994,-0.194176,1,1,1,1,1
-120,0.827331,0.169379,-0.196669,1,1,1,1,1
-80,0.847402,0.158537,-0.199306,1,1,1,1,1
-40,0.866508,0.145258,-0.20185,1,1,1,1,1
0,0.885871,0.132607,-0.203702,1,1,1,1,1
