timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.523717,-0.125978,-0.878321,0,1,1,1,1
-360,3.531347,-0.128755,-0.874862,0,1,1,1,1
-320,3.548284,-0.139301,-0.868079,0,1,1,1,1
-280,3.573997,-0.154864,-0.858193,0,1,1,1,1
-240,3.602441,-0.169869,-0.843926,0,1,1,1,1
-200,3.628721,-0.19131,-0.829191,0,1,1,1,1
-160,3.657037,-0.215253,-0.814903,0,1,1,1,1
-120,3.690079,-0.236351,-0.799268,0,1,1,1,1
-80,3.724525,-0.257538,-0.780372,0,1,1,1,1
-40,3.757016,-0.2673,-0.750778,0,1,1,1,1
0,3.78872,-0.278345,-0.721013,0,1,1,1,1
