timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.935717,0.973879,-1.049893,1,1,1,1,1
-360,4.936301,0.971449,-1.048393,1,1,1,1,1
-320,4.936747,0.968758,-1.046951,1,1,1,1,1
-280,4.937523,0.966013,-1.045731,1,1,1,1,1
-240,4.937974,0.963333,-1.044406,1,1,1,1,1
-200,4.938737,0.960613,-1.042939,1,1,1,1,1
-160,4.937109,0.9567,-1.040277,1,1,1,1,1
-120,4.934359,0.951742,-1.036828,1,1,1,1,1
-80,4.931549,0.945657,-1.032375,1,1,1,1,1
-40,4.928479,0.939359,-1.026841,1,1,1,1,1
0,4.925665,0.932468,-1.020647,1,1,1,1,1
