timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.683299,0.994716,0.120065,0,0,0,1,1
-360,1.735643,1.006866,0.118156,0,0,0,1,1
-320,1.788546,1.015228,0.112799,0,0,0,1,1
-280,1.841128,1.024425,0.106608,0,0,0,1,1
-240,1.893573,1.035291,0.101201,0,0,0,1,1
-200,1.94694,1.036709,0.094449,0,0,0,1,1
-160,1.995755,1.054903,0.103721,0,0,0,1,1
-120,2.043846,1.075728,0.116082,0,0,0,1,1
-80,2.09328,1.086779,0.133703,0,0,0,1,1
-40,2.143572,1.099331,0.148408,0,0,0,1,1
0,2.195936,1.110935,0.152588,0,0,0,1,1
