timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.991552,0.755857,-0.490665,1,1,1,1,1
-360,1.993602,0.742343,-0.483361,1,1,1,1,1
-320,1.995701,0.730819,-0.476683,1,1,1,1,1
-280,1.996053,0.720814,-0.471339,1,1,1,1,1
-240,1.995757,0.712726,-0.465876,1,1,1,1,1
-200,1.995886,0.705223,-0.46086,1,1,1,1,1
-160,1.995312,0.697598,-0.456125,1,1,1,1,1
-120,1.995491,0.689819,-0.451577,1,1,1,1,1
-80,1.995021,0.681385,-0.447734,1,1,1,1,1
-40,1.995786,0.672713,-0.443802,1,1,1,1,1
0,2.00096,0.666605,-0.438885,1,1,1,1,1
