timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.953448,-0.771047,1.005546,0,1,1,1,1
-360,1.994907,-0.788282,0.990051,0,1,1,1,1
-320,2.039141,-0.808555,0.973103,0,1,1,1,1
-280,2.086963,-0.824689,0.954409,0,1,1,1,1
-240,2.135801,-0.83922,0.938061,0,1,1,1,1
-200,2.187088,-0.848565,0.925831,0,1,1,1,1
-160,2.233544,-0.868152,0.906973,0,1,1,1,1
-120,2.281146,-0.887089,0.890258,0,1,1,1,1
-80,2.328669,-0.9052,0.87235,0,1,1,1,1
-40,2.377969,-0.921876,0.858177,0,1,1,1,1
0,2.42749,-0.936661,0.843105,0,1,1,1,1
