timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.160258,-0.17312,0.88633,1,1,1,1,1
-360,2.171492,-0.160834,0.870301,1,1,1,1,1
-320,2.186322,-0.159453,0.856794,1,1,1,1,1
-280,2.196399,-0.158253,0.846155,1,1,1,1,1
-240,2.203598,-0.156763,0.838252,1,1,1,1,1
-200,2.210336,-0.155773,0.830726,1,1,1,1,1
-160,2.217562,-0.154623,0.823712,1,1,1,1,1
-120,2.224603,-0.1529,0.816625,1,1,1,1,1
-80,2.232021,-0.150803,0.80862,1,1,1,1,1
-40,2.240969,-0.149711,0.799733,1,1,1,1,1
0,2.25063,-0.147599,0.789709,1,1,1,1,1
