timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.547394,-0.17475,-0.439007,1,1,1,1,1
-360,1.596962,-0.193447,-0.428755,1,1,1,1,1
-320,1.645742,-0.214499,-0.419348,1,1,1,1,1
-280,1.692019,-0.238186,-0.405095,1,1,1,1,1
-240,1.739846,-0.248488,-0.388115,1,1,1,1,1
-200,1.789561,-0.233697,-0.373352,1,1,1,1,1
-160,1.838319,-0.219796,-0.354984,1,1,1,1,1
-120,1.888472,-0.209042,-0.3382,1,1,1,1,1
-80,1.938481,-0.199295,-0.320611,1,1,1,1,1
-40,1.988415,-0.187875,-0.303902,1,1,1,1,1
0,2.038238,-0.170537,-0.292623,1,1,1,1,1
