timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.215078,0.227267,0.071302,0,1,1,1,1
-360,1.246509,0.210841,0.072185,0,1,1,1,1
-320,1.275169,0.193266,0.074463,0,1,1,1,1
-280,1.303056,0.177608,0.072791,0,1,1,1,1
-240,1.33354,0.178784,0.072918,0,1,1,1,1
-200,1.366028,0.190693,0.07135,0,1,1,1,1
-160,1.399782,0.206105,0.067909,0,1,1,1,1
-120,1.435458,0.223558,0.069225,0,1,1,1,1
-80,1.475375,0.238503,0.066033,0,1,1,1,1
-40,1.51672,0.257321,0.06605,0,1,1,1,1
0,1.559986,0.277286,0.060557,0,1,1,1,1
