timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.867112,-0.754351,-0.689493,1,1,1,1,1
-360,2.861588,-0.74164,-0.666373,1,1,1,1,1
-320,2.855279,-0.724252,-0.64562,1,1,1,1,1
-280,2.84129,-0.714837,-0.625669,1,1,1,1,1
-240,2.821518,-0.709791,-0.611754,1,1,1,1,1
-200,2.802219,-0.705765,-0.601612,1,1,1,1,1
-160,2.786147,-0.702369,-0.591575,1,1,1,1,1
-120,2.773051,-0.69907,-0.582435,1,1,1,1,1
-80,2.763357,-0.692678,-0.573716,1,1,1,1,1
-40,2.755273,-0.680418,-0.563377,1,1,1,1,1
0,2.748283,-0.664687,-0.55186,1,1,1,1,1
