timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.5048,0.159985,2.075615,0,0,0,0,0
-360,3.516758,0.158318,2.047318,0,0,0,0,0
-320,3.521892,0.155765,2.016969,0,0,0,0,0
-280,3.515062,0.14393,1.983952,0,0,0,0,0
-240,3.502513,0.137265,1.952211,0,0,0,0,0
-200,3.490645,0.127152,1.924553,0,0,0,0,0
-160,3.476123,0.121245,1.900059,0,0,0,0,0
-120,3.465649,0.11458,1.876338,0,0,0,0,0
-80,3.455005,0.109256,1.855118,0,0,0,0,0
-40,3.444399,0.106472,1.836065,0,0,0,0,0
0,3.4409,0.108285,1.850744,0,0,0,0,0
