timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.682546,-1.15956,0.596374,1,1,1,1,1
-360,2.695288,-1.144574,0.592718,1,1,1,1,1
-320,2.707253,-1.128889,0.590232,1,1,1,1,1
-280,2.720461,-1.114374,0.587234,1,1,1,1,1
-240,2.73596,-1.100388,0.585177,1,1,1,1,1
-200,2.752814,-1.086165,0.581664,1,1,1,1,1
-160,2.771003,-1.07115,0.577921,1,1,1,1,1
-120,2.790787,-1.055094,0.575008,1,1,1,1,1
-80,2.811136,-1.03763,0.569899,1,1,1,1,1
-40,2.832318,-1.018335,0.566016,1,1,1,1,1
0,2.853054,-0.997297,0.562317,1,1,1,1,1
