timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.856162,-0.428243,-0.346395,1,1,1,1,1
-360,3.846089,-0.408714,-0.320233,1,1,1,1,1
-320,3.82978,-0.399888,-0.298072,1,1,1,1,1
-280,3.818627,-0.392384,-0.282183,1,1,1,1,1
-240,3.811214,-0.386608,-0.271436,1,1,1,1,1
-200,3.80503,-0.382368,-0.260206,1,1,1,1,1
-160,3.8003,-0.376478,-0.248668,1,1,1,1,1
-120,3.797113,-0.368086,-0.234667,1,1,1,1,1
-80,3.813792,-0.353928,-0.225093,1,1,1,1,1
-40,3.837501,-0.340274,-0.21637,1,1,1,1,1
0,3.859812,-0.321228,-0.208494,1,1,1,1,1
