timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.327881,-0.477525,-0.335984,0,1,1,1,1
-360,1.346057,-0.453687,-0.330569,0,1,1,1,1
-320,1.367345,-0.431954,-0.328482,0,1,1,1,1
-280,1.390682,-0.412502,-0.325481,0,1,1,1,1
-240,1.413668,-0.392474,-0.32406,0,1,1,1,1
-200,1.434818,-0.371755,-0.317872,0,1,1,1,1
-160,1.456346,-0.355355,-0.312022,0,1,1,1,1
-120,1.475307,-0.340949,-0.3053,0,1,1,1,1
-80,1.492407,-0.327754,-0.300825,0,1,1,1,1
-40,1.507106,-0.31702,-0.295088,0,1,1,1,1
0,1.521448,-0.310051,-0.29014,0,1,1,1,1
