timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.110445,-0.209146,-0.0799,0,1,1,1,1
-360,1.157766,-0.183829,-0.079931,0,1,1,1,1
-320,1.206394,-0.16099,-0.078758,0,1,1,1,1
-280,1.25585,-0.139625,-0.078526,0,1,1,1,1
-240,1.304631,-0.117058,-0.077178,0,1,1,1,1
-200,1.353635,-0.094631,-0.076587,0,1,1,1,1
-160,1.4043,-0.088063,-0.076043,0,1,1,1,1
-120,1.44793,-0.119252,-0.08114,0,1,1,1,1
-80,1.488086,-0.153826,-0.091013,0,1,1,1,1
-40,1.52781,-0.189383,-0.097728,0,1,1,1,1
0,1.564805,-0.227953,-0.10363,0,1,1,1,1
