timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.703759,1.626061,1.218217,0,1,1,1,1
-360,4.707427,1.608445,1.211848,0,1,1,1,1
-320,4.713957,1.591936,1.205002,0,1,1,1,1
-280,4.720063,1.574482,1.19999,0,1,1,1,1
-240,4.728709,1.553242,1.195099,0,1,1,1,1
-200,4.738134,1.522041,1.188758,0,1,1,1,1
-160,4.750029,1.490607,1.177581,0,1,1,1,1
-120,4.761735,1.459705,1.167722,0,1,1,1,1
-80,4.772895,1.429998,1.157073,0,1,1,1,1
-40,4.78906,1.407082,1.145021,0,1,1,1,1
0,4.813393,1.397122,1.132238,0,1,1,1,1
