timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.378221,0.563486,0.429032,1,1,1,1,1
-360,1.422289,0.561173,0.416644,1,1,1,1,1
-320,1.466334,0.546566,0.40944,1,1,1,1,1
-280,1.505953,0.523504,0.407574,1,1,1,1,1
-240,1.54644,0.506557,0.400912,1,1,1,1,1
-200,1.587398,0.492345,0.394436,1,1,1,1,1
-160,1.623507,0.470653,0.388339,1,1,1,1,1
-120,1.660222,0.451174,0.384511,1,1,1,1,1
-80,1.69602,0.432701,0.381275,1,1,1,1,1
-40,1.729753,0.412094,0.377674,1,1,1,1,1
0,1.759523,0.389067,0.374187,1,1,1,1,1
