timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.896683,0.27578,-0.096676,0,1,1,1,1
-360,2.892639,0.276247,-0.094582,0,1,1,1,1
-320,2.888324,0.276677,-0.09268,0,1,1,1,1
-280,2.883951,0.277075,-0.090987,0,1,1,1,1
-240,2.879785,0.276819,-0.089121,0,1,1,1,1
-200,2.875895,0.277086,-0.086716,0,1,1,1,1
-160,2.871251,0.27757,-0.08469,0,1,1,1,1
-120,2.866357,0.278456,-0.082915,0,1,1,1,1
-80,2.861211,0.279248,-0.080941,0,1,1,1,1
-40,2.860854,0.281868,-0.080887,0,1,1,1,1
0,2.862862,0.290453,-0.086513,0,1,1,1,1
