timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.296442,-0.592734,-0.649638,0,1,1,1,1
-360,4.286894,-0.579832,-0.636841,0,1,1,1,1
-320,4.277042,-0.565857,-0.622843,0,1,1,1,1
-280,4.26705,-0.55275,-0.607544,0,1,1,1,1
-240,4.25835,-0.53978,-0.594019,0,1,1,1,1
-200,4.249479,-0.527092,-0.582662,0,1,1,1,1
-160,4.240696,-0.515389,-0.570855,0,1,1,1,1
-120,4.23323,-0.503349,-0.559119,0,1,1,1,1
-80,4.225977,-0.491871,-0.547825,0,1,1,1,1
-40,4.219746,-0.482311,-0.537774,0,1,1,1,1
0,4.218576,-0.474692,-0.528127,0,1,1,1,1
