timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,6.111316,-0.129149,-0.069646,1,1,1,1,1
-360,6.106761,-0.122786,-0.067689,1,1,1,1,1
-320,6.108165,-0.114045,-0.066408,1,1,1,1,1
-280,6.110493,-0.105132,-0.066023,1,1,1,1,1
-240,6.113688,-0.094716,-0.06653,1,1,1,1,1
-200,6.116016,-0.083301,-0.064705,1,1,1,1,1
-160,6.126767,-0.085604,-0.061346,1,1,1,1,1
-120,6.138164,-0.096132,-0.057784,1,1,1,1,1
-80,6.149714,-0.106857,-0.053003,1,1,1,1,1
-40,6.160615,-0.117343,-0.04663,1,1,1,1,1
0,6.172973,-0.127256,-0.041157,1,1,1,1,1
