timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.513335,0.307074,-0.100214,1,1,1,1,1
-360,1.551678,0.33516,-0.093514,1,1,1,1,1
-320,1.593879,0.362589,-0.087557,1,1,1,1,1
-280,1.642938,0.383133,-0.08209,1,1,1,1,1
-240,1.691577,0.402908,-0.070074,1,1,1,1,1
-200,1.740181,0.424817,-0.061836,1,1,1,1,1
-160,1.788333,0.448066,-0.054757,1,1,1,1,1
-120,1.837939,0.467041,-0.045803,1,1,1,1,1
-80,1.889206,0.481554,-0.037743,1,1,1,1,1
-40,1.939841,0.499041,-0.032668,1,1,1,1,1
0,1.988367,0.520778,-0.024362,1,1,1,1,1
