timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.252475,0.781675,0.521121,1,1,1,1,1
-360,1.278976,0.792462,0.519713,1,1,1,1,1
-320,1.305113,0.801726,0.517475,1,1,1,1,1
-280,1.330695,0.809513,0.518678,1,1,1,1,1
-240,1.355348,0.816967,0.516223,1,1,1,1,1
-200,1.378253,0.826291,0.513969,1,1,1,1,1
-160,1.40072,0.83448,0.514851,1,1,1,1,1
-120,1.422014,0.841328,0.511176,1,1,1,1,1
-80,1.44038,0.852983,0.512712,1,1,1,1,1
-40,1.45815,0.864709,0.510667,1,1,1,1,1
0,1.477079,0.873243,0.509953,1,1,1,1,1
