timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.324954,0.132805,-0.397171,1,1,1,1,1
-360,2.326587,0.129426,-0.383943,1,1,1,1,1
-320,2.329498,0.123566,-0.368258,1,1,1,1,1
-280,2.337219,0.118097,-0.351008,1,1,1,1,1
-240,2.343793,0.113736,-0.331854,1,1,1,1,1
-200,2.35037,0.108999,-0.312074,1,1,1,1,1
-160,2.357574,0.103344,-0.292198,1,1,1,1,1
-120,2.364591,0.096056,-0.27258,1,1,1,1,1
-80,2.370541,0.089732,-0.252459,1,1,1,1,1
-40,2.362523,0.080403,-0.233483,1,1,1,1,1
0,2.35118,0.070691,-0.21219,1,1,1,1,1
