timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.99631,0.858514,0.320938,1,1,1,1,1
-360,2.021068,0.849401,0.312423,1,1,1,1,1
-320,2.051491,0.853593,0.313339,1,1,1,1,1
-280,2.075292,0.856098,0.311753,1,1,1,1,1
-240,2.092403,0.856885,0.309889,1,1,1,1,1
-200,2.102966,0.856167,0.306489,1,1,1,1,1
-160,2.105708,0.851367,0.303258,1,1,1,1,1
-120,2.104827,0.83864,0.29507,1,1,1,1,1
-80,2.105295,0.82047,0.282219,1,1,1,1,1
-40,2.10614,0.799717,0.26817,1,1,1,1,1
0,2.110442,0.778479,0.253515,1,1,1,1,1
