timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.824976,1.499746,-1.578789,1,1,1,1,1
-360,3.82403,1.494037,-1.572833,1,1,1,1,1
-320,3.823276,1.488973,-1.568049,1,1,1,1,1
-280,3.822864,1.48508,-1.564335,1,1,1,1,1
-240,3.82252,1.480835,-1.56018,1,1,1,1,1
-200,3.821658,1.475972,-1.554984,1,1,1,1,1
-160,3.822201,1.471311,-1.549531,1,1,1,1,1
-120,3.824741,1.466126,-1.545454,1,1,1,1,1
-80,3.827427,1.460771,-1.541126,1,1,1,1,1
-40,3.829626,1.455255,-1.536714,1,1,1,1,1
0,3.831533,1.448913,-1.532473,1,1,1,1,1
