timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.412478,-0.873336,0.499939,0,1,1,1,1
-360,3.384861,-0.864056,0.496181,0,1,1,1,1
-320,3.368252,-0.857021,0.493551,0,1,1,1,1
-280,3.361699,-0.850952,0.492123,0,1,1,1,1
-240,3.372526,-0.843021,0.487187,0,1,1,1,1
-200,3.394839,-0.830909,0.477659,0,1,1,1,1
-160,3.419333,-0.81115,0.465813,0,1,1,1,1
-120,3.447588,-0.79425,0.453077,0,1,1,1,1
-80,3.476686,-0.778162,0.436393,0,1,1,1,1
-40,3.505351,-0.757086,0.420726,0,1,1,1,1
0,3.532626,-0.735645,0.401772,0,1,1,1,1
