timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.803847,0.66881,-0.353048,0,1,1,1,1
-360,2.829062,0.673024,-0.346613,0,1,1,1,1
-320,2.855162,0.676374,-0.340049,0,1,1,1,1
-280,2.881699,0.682853,-0.332759,0,1,1,1,1
-240,2.906184,0.682267,-0.320828,0,1,1,1,1
-200,2.929866,0.679906,-0.307555,0,1,1,1,1
-160,2.953162,0.677529,-0.293828,0,1,1,1,1
-120,2.976152,0.673415,-0.279899,0,1,1,1,1
-80,2.998558,0.671302,-0.26689,0,1,1,1,1
-40,3.017651,0.67003,-0.257316,0,1,1,1,1
0,3.02971,0.678172,-0.249766,0,1,1,1,1
