timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.648927,1.372632,1.054494,1,1,1,1,1
-360,1.672228,1.344815,1.048321,1,1,1,1,1
-320,1.696294,1.315035,1.042723,1,1,1,1,1
-280,1.716084,1.28177,1.030671,1,1,1,1,1
-240,1.726628,1.242804,1.02452,1,1,1,1,1
-200,1.749329,1.208292,1.014847,1,1,1,1,1
-160,1.77161,1.17109,1.007681,1,1,1,1,1
-120,1.795231,1.133099,0.999347,1,1,1,1,1
-80,1.822256,1.095664,0.988776,1,1,1,1,1
-40,1.852435,1.058796,0.97696,1,1,1,1,1
0,1.885312,1.023712,0.961397,1,1,1,1,1
