timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.116742,-0.436745,0.226715,1,1,1,1,1
-360,1.12661,-0.426594,0.226172,1,1,1,1,1
-320,1.136857,-0.413971,0.226255,1,1,1,1,1
-280,1.150897,-0.402279,0.226454,1,1,1,1,1
-240,1.164626,-0.389259,0.226287,1,1,1,1,1
-200,1.176761,-0.375443,0.226397,1,1,1,1,1
-160,1.189013,-0.363807,0.226294,1,1,1,1,1
-120,1.200866,-0.351248,0.229527,1,1,1,1,1
-80,1.215661,-0.338162,0.231437,1,1,1,1,1
-40,1.232345,-0.326849,0.239028,1,1,1,1,1
0,1.250767,-0.314992,0.245588,1,1,1,1,1
