timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.677718,0.102349,0.327867,0,1,1,1,1
-360,1.700893,0.115805,0.318414,0,1,1,1,1
-320,1.726414,0.134734,0.305954,0,1,1,1,1
-280,1.751935,0.15396,0.290813,0,1,1,1,1
-240,1.78015,0.168697,0.274207,0,1,1,1,1
-200,1.808138,0.183858,0.257292,0,1,1,1,1
-160,1.832122,0.199562,0.236867,0,1,1,1,1
-120,1.85806,0.20967,0.216903,0,1,1,1,1
-80,1.88562,0.219435,0.202194,0,1,1,1,1
-40,1.914335,0.225471,0.191142,0,1,1,1,1
0,1.942564,0.229316,0.180952,0,1,1,1,1
