timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.686019,-0.01191,-0.211601,0,1,1,1,1
-360,1.69675,-0.00462,-0.207794,0,1,1,1,1
-320,1.70826,0.001462,-0.204707,0,1,1,1,1
-280,1.716936,0.009224,-0.203501,0,1,1,1,1
-240,1.727675,0.014719,-0.199828,0,1,1,1,1
-200,1.737376,0.023421,-0.196704,0,1,1,1,1
-160,1.745593,0.033188,-0.191011,0,1,1,1,1
-120,1.759422,0.039613,-0.185059,0,1,1,1,1
-80,1.774543,0.049329,-0.177604,0,1,1,1,1
-40,1.790909,0.061705,-0.171037,0,1,1,1,1
0,1.810685,0.073622,-0.167378,0,1,1,1,1
