timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.800737,-0.459086,-0.578856,1,1,1,1,1
-360,3.78218,-0.462453,-0.56619,1,1,1,1,1
-320,3.761641,-0.46484,-0.555636,1,1,1,1,1
-280,3.740912,-0.46877,-0.544719,1,1,1,1,1
-240,3.720427,-0.471385,-0.533487,1,1,1,1,1
-200,3.700553,-0.46943,-0.521444,1,1,1,1,1
-160,3.681682,-0.467736,-0.508332,1,1,1,1,1
-120,3.666879,-0.469976,-0.4929,1,1,1,1,1
-80,3.663973,-0.481471,-0.476009,1,1,1,1,1
-40,3.659629,-0.492454,-0.461232,1,1,1,1,1
0,3.657174,-0.502234,-0.447218,1,1,1,1,1
