timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.138483,-0.348477,0.413279,1,1,1,1,1
-360,2.158313,-0.349211,0.406797,1,1,1,1,1
-320,2.177389,-0.34557,0.400791,1,1,1,1,1
-280,2.195018,-0.341852,0.392536,1,1,1,1,1
-240,2.213873,-0.342878,0.388698,1,1,1,1,1
-200,2.230926,-0.341384,0.384511,1,1,1,1,1
-160,2.246357,-0.337838,0.380118,1,1,1,1,1
-120,2.26228,-0.340966,0.377298,1,1,1,1,1
-80,2.277356,-0.345649,0.371389,1,1,1,1,1
-40,2.294012,-0.346771,0.368423,1,1,1,1,1
0,2.310709,-0.346574,0.365488,1,1,1,1,1
