timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.054824,-0.315282,0.085447,1,1,1,1,1
-360,1.072342,-0.317975,0.086178,1,1,1,1,1
-320,1.090485,-0.321112,0.08735,1,1,1,1,1
-280,1.111546,-0.324443,0.088248,1,1,1,1,1
-240,1.134617,-0.330086,0.08866,1,1,1,1,1
-200,1.156898,-0.324936,0.088282,1,1,1,1,1
-160,1.175392,-0.313882,0.087281,1,1,1,1,1
-120,1.190905,-0.302027,0.087382,1,1,1,1,1
-80,1.203835,-0.290262,0.087407,1,1,1,1,1
-40,1.215082,-0.280145,0.088023,1,1,1,1,1
0,1.225408,-0.271905,0.090295,1,1,1,1,1
