timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.455153,0.04591,0.585378,0,1,1,1,1
-360,2.500739,0.017098,0.585541,0,1,1,1,1
-320,2.546009,-0.012253,0.586535,0,1,1,1,1
-280,2.592775,-0.039103,0.588238,0,1,1,1,1
-240,2.642536,-0.059725,0.589229,0,1,1,1,1
-200,2.692261,-0.080308,0.589379,0,1,1,1,1
-160,2.74341,-0.097226,0.586746,0,1,1,1,1
-120,2.792415,-0.119695,0.586382,0,1,1,1,1
-80,2.841657,-0.141714,0.586918,0,1,1,1,1
-40,2.894098,-0.153573,0.586806,0,1,1,1,1
0,2.947625,-0.157859,0.592004,0,1,1,1,1
