timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.244733,0.820888,0.12811,1,1,1,1,1
-360,2.202379,0.823044,0.132333,1,1,1,1,1
-320,2.156115,0.821885,0.132824,1,1,1,1,1
-280,2.106741,0.814495,0.130455,1,1,1,1,1
-240,2.059011,0.79381,0.119511,1,1,1,1,1
-200,2.009278,0.777463,0.107192,1,1,1,1,1
-160,1.962225,0.753536,0.098989,1,1,1,1,1
-120,1.915474,0.728595,0.089734,1,1,1,1,1
-80,1.864569,0.712165,0.08408,1,1,1,1,1
-40,1.812984,0.700152,0.086382,1,1,1,1,1
0,1.761511,0.697731,0.10214,1,1,1,1,1
