timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.798776,-0.93864,-0.223666,1,1,1,1,1
-360,1.809253,-0.93808,-0.223099,1,1,1,1,1
-320,1.819663,-0.937757,-0.223234,1,1,1,1,1
-280,1.830449,-0.937957,-0.223226,1,1,1,1,1
-240,1.844783,-0.938717,-0.222607,1,1,1,1,1
-200,1.86296,-0.94047,-0.221191,1,1,1,1,1
-160,1.881412,-0.941176,-0.219952,1,1,1,1,1
-120,1.899073,-0.93623,-0.219005,1,1,1,1,1
-80,1.91244,-0.922819,-0.216875,1,1,1,1,1
-40,1.921899,-0.906672,-0.215238,1,1,1,1,1
0,1.934256,-0.892848,-0.212791,1,1,1,1,1
