timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.590169,0.210201,0.158816,1,1,1,1,1
-360,0.571934,0.184658,0.174911,1,1,1,1,1
-320,0.553582,0.160047,0.191083,1,1,1,1,1
-280,0.539098,0.137377,0.203441,1,1,1,1,1
-240,0.56563,0.121297,0.195543,1,1,1,1,1
-200,0.586066,0.107093,0.187734,1,1,1,1,1
-160,0.602417,0.093209,0.182834,1,1,1,1,1
-120,0.619632,0.082379,0.178687,1,1,1,1,1
-80,0.635333,0.069604,0.173604,1,1,1,1,1
-40,0.649916,0.055825,0.167527,1,1,1,1,1
0,0.666181,0.044499,0.1615,1,1,1,1,1
