timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.083266,0.311956,-0.332929,0,1,1,1,1
-360,3.098898,0.324648,-0.324702,0,1,1,1,1
-320,3.116519,0.335911,-0.314896,0,1,1,1,1
-280,3.137313,0.340756,-0.302695,0,1,1,1,1
-240,3.157838,0.344829,-0.287961,0,1,1,1,1
-200,3.17865,0.346344,-0.272471,0,1,1,1,1
-160,3.199508,0.347787,-0.257078,0,1,1,1,1
-120,3.219941,0.349136,-0.241162,0,1,1,1,1
-80,3.240498,0.352904,-0.225717,0,1,1,1,1
-40,3.260582,0.357759,-0.211419,0,1,1,1,1
0,3.276529,0.361609,-0.199396,0,1,1,1,1
