timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.003572,-1.193715,-0.387556,1,1,1,1,1
-360,3.007007,-1.192063,-0.385015,1,1,1,1,1
-320,3.009126,-1.189288,-0.381247,1,1,1,1,1
-280,3.011562,-1.186408,-0.378194,1,1,1,1,1
-240,3.013962,-1.183697,-0.375095,1,1,1,1,1
-200,3.016522,-1.18066,-0.372311,1,1,1,1,1
-160,3.01895,-1.17767,-0.369146,1,1,1,1,1
-120,3.020973,-1.17494,-0.366101,1,1,1,1,1
-80,3.022815,-1.172443,-0.363167,1,1,1,1,1
-40,3.024716,-1.170515,-0.360497,1,1,1,1,1
0,3.026791,-1.168249,-0.357993,1,1,1,1,1
