timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.741957,2.314155,-0.445374,0,0,1,1,1
-360,3.791914,2.296518,-0.442445,0,0,1,1,1
-320,3.841477,2.278916,-0.43372,0,0,1,1,1
-280,3.883581,2.2479,-0.425369,0,0,1,1,1
-240,3.916189,2.207104,-0.416965,0,0,1,1,1
-200,3.944815,2.164664,-0.413029,0,0,1,1,1
-160,3.974941,2.125524,-0.407779,0,0,1,1,1
-120,3.994345,2.083863,-0.399151,0,0,1,1,1
-80,4.013416,2.045646,-0.395989,0,0,1,1,1
-40,4.032082,2.010662,-0.391033,0,0,1,1,1
0,4.043566,1.976767,-0.38945,0,0,1,1,1
