timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.875044,-0.768915,-0.020998,0,1,1,1,1
-360,1.900819,-0.741203,-0.011698,0,1,1,1,1
-320,1.931813,-0.715223,0.001418,0,1,1,1,1
-280,1.961728,-0.685078,0.019449,0,1,1,1,1
-240,2.009082,-0.672291,0.023326,0,1,1,1,1
-200,2.060867,-0.664914,0.022441,0,1,1,1,1
-160,2.114601,-0.661306,0.022418,0,1,1,1,1
-120,2.168427,-0.659888,0.022994,0,1,1,1,1
-80,2.222101,-0.659996,0.028158,0,1,1,1,1
-40,2.275883,-0.657278,0.0295,0,1,1,1,1
0,2.327873,-0.643355,0.030306,0,1,1,1,1
