timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.074663,-0.509428,0.484175,1,1,1,1,1
-360,3.092297,-0.503232,0.496679,1,1,1,1,1
-320,3.110226,-0.496831,0.505484,1,1,1,1,1
-280,3.125741,-0.491534,0.515753,1,1,1,1,1
-240,3.13966,-0.486437,0.526581,1,1,1,1,1
-200,3.154055,-0.480129,0.538542,1,1,1,1,1
-160,3.170684,-0.47241,0.550635,1,1,1,1,1
-120,3.187233,-0.465039,0.563064,1,1,1,1,1
-80,3.203379,-0.457738,0.576069,1,1,1,1,1
-40,3.219928,-0.452271,0.589512,1,1,1,1,1
0,3.235218,-0.444433,0.601127,1,1,1,1,1
