timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.196298,-0.721661,0.085873,0,0,0,0,1
-360,1.214593,-0.688148,0.084751,0,0,0,0,1
-320,1.236456,-0.656229,0.084207,0,0,0,0,1
-280,1.260169,-0.624977,0.079842,0,0,0,0,1
-240,1.283767,-0.592078,0.080683,0,0,0,0,1
-200,1.306688,-0.557956,0.081557,0,0,0,0,1
-160,1.329767,-0.523202,0.083423,0,0,0,0,1
-120,1.352335,-0.487251,0.083614,0,0,0,0,1
-80,1.374691,-0.451151,0.07834,0,0,0,0,1
-40,1.399922,-0.415983,0.076157,0,0,0,0,1
0,1.423645,-0.378995,0.077048,0,0,0,0,1
