timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.132422,0.384156,0.551843,0,1,1,1,1
-360,3.129819,0.393211,0.521164,0,1,1,1,1
-320,3.132483,0.406212,0.489316,0,1,1,1,1
-280,3.133026,0.415769,0.454196,0,1,1,1,1
-240,3.134603,0.426813,0.417538,0,1,1,1,1
-200,3.139676,0.438958,0.379934,0,1,1,1,1
-160,3.147358,0.448827,0.341535,0,1,1,1,1
-120,3.154578,0.456711,0.302046,0,1,1,1,1
-80,3.163936,0.467845,0.263309,0,1,1,1,1
-40,3.177406,0.47541,0.225105,0,1,1,1,1
0,3.191694,0.479449,0.187777,0,1,1,1,1
