timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.32218,-1.42317,-0.795399,1,1,1,1,1
-360,5.313688,-1.421162,-0.785894,1,1,1,1,1
-320,5.305805,-1.419276,-0.775734,1,1,1,1,1
-280,5.296531,-1.418983,-0.766093,1,1,1,1,1
-240,5.288164,-1.416777,-0.756545,1,1,1,1,1
-200,5.28063,-1.415594,-0.746608,1,1,1,1,1
-160,5.271393,-1.418757,-0.739403,1,1,1,1,1
-120,5.262157,-1.42566,-0.731613,1,1,1,1,1
-80,5.252296,-1.431134,-0.724575,1,1,1,1,1
-40,5.244635,-1.435206,-0.719307,1,1,1,1,1
0,5.238598,-1.436199,-0.714027,1,1,1,1,1
