timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.483347,-1.429696,-0.746553,1,1,1,1,1
-360,3.499499,-1.431775,-0.740201,1,1,1,1,1
-320,3.516534,-1.432303,-0.731188,1,1,1,1,1
-280,3.508578,-1.418802,-0.722407,1,1,1,1,1
-240,3.504016,-1.410764,-0.716973,1,1,1,1,1
-200,3.502848,-1.40777,-0.71436,1,1,1,1,1
-160,3.503067,-1.406961,-0.713285,1,1,1,1,1
-120,3.50552,-1.407007,-0.711014,1,1,1,1,1
-80,3.511237,-1.40645,-0.704815,1,1,1,1,1
-40,3.517871,-1.404622,-0.697275,1,1,1,1,1
0,3.524994,-1.402426,-0.688892,1,1,1,1,1
