timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.294933,0.808141,-1.356693,1,1,1,1,1
-360,5.285946,0.793881,-1.340167,1,1,1,1,1
-320,5.274449,0.788126,-1.327116,1,1,1,1,1
-280,5.263701,0.783365,-1.316736,1,1,1,1,1
-240,5.25405,0.777807,-1.307455,1,1,1,1,1
-200,5.246022,0.774176,-1.297821,1,1,1,1,1
-160,5.238809,0.770791,-1.289761,1,1,1,1,1
-120,5.232726,0.768074,-1.282745,1,1,1,1,1
-80,5.227221,0.76557,-1.277428,1,1,1,1,1
-40,5.222605,0.762585,-1.273358,1,1,1,1,1
0,5.21871,0.758435,-1.269773,1,1,1,1,1
