timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.039344,-0.893385,0.096269,1,1,1,1,1
-360,2.045384,-0.893555,0.098933,1,1,1,1,1
-320,2.051926,-0.894163,0.101997,1,1,1,1,1
-280,2.058965,-0.89514,0.105134,1,1,1,1,1
-240,2.06634,-0.896516,0.107956,1,1,1,1,1
-200,2.07387,-0.896875,0.112116,1,1,1,1,1
-160,2.082497,-0.896715,0.115022,1,1,1,1,1
-120,2.090323,-0.893726,0.118357,1,1,1,1,1
-80,2.095719,-0.884696,0.121466,1,1,1,1,1
-40,2.101639,-0.874264,0.124105,1,1,1,1,1
0,2.107185,-0.864337,0.127639,1,1,1,1,1
