timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.776936,-1.160464,-0.401041,1,1,1,1,1
-360,1.786656,-1.13732,-0.396931,1,1,1,1,1
-320,1.796471,-1.114002,-0.392747,1,1,1,1,1
-280,1.804274,-1.089739,-0.38608,1,1,1,1,1
-240,1.812514,-1.065023,-0.380532,1,1,1,1,1
-200,1.821185,-1.040287,-0.375333,1,1,1,1,1
-160,1.831287,-1.015677,-0.371413,1,1,1,1,1
-120,1.839382,-0.990046,-0.366817,1,1,1,1,1
-80,1.849072,-0.964121,-0.36384,1,1,1,1,1
-40,1.861812,-0.93938,-0.361176,1,1,1,1,1
0,1.874585,-0.915394,-0.357721,1,1,1,1,1
