timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.640856,-0.918578,1.332781,0,0,0,1,1
-360,3.683826,-0.899344,1.310349,0,0,0,1,1
-320,3.717196,-0.865708,1.288078,0,0,0,1,1
-280,3.744281,-0.828472,1.269039,0,0,0,1,1
-240,3.769771,-0.794329,1.253646,0,0,0,1,1
-200,3.813955,-0.790428,1.235386,0,0,0,1,1
-160,3.860781,-0.784722,1.214537,0,0,0,1,1
-120,3.908717,-0.777413,1.191008,0,0,0,1,1
-80,3.95727,-0.770693,1.168779,0,0,0,1,1
-40,4.003324,-0.76224,1.142148,0,0,0,1,1
0,4.049176,-0.752067,1.115916,0,0,0,1,1
