timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.26683,-0.82431,0.577102,1,1,1,1,1
-360,2.266795,-0.822581,0.57787,1,1,1,1,1
-320,2.266042,-0.818903,0.577665,1,1,1,1,1
-280,2.265281,-0.81433,0.577485,1,1,1,1,1
-240,2.263924,-0.80891,0.575947,1,1,1,1,1
-200,2.263532,-0.803281,0.574496,1,1,1,1,1
-160,2.263063,-0.797195,0.573371,1,1,1,1,1
-120,2.263125,-0.790695,0.572046,1,1,1,1,1
-80,2.263844,-0.783954,0.571176,1,1,1,1,1
-40,2.264287,-0.776842,0.570745,1,1,1,1,1
0,2.264288,-0.769058,0.571312,1,1,1,1,1
