timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.993619,0.90924,0.731379,0,1,1,1,1
-360,3.04241,0.902056,0.721148,0,1,1,1,1
-320,3.093636,0.896825,0.706001,0,1,1,1,1
-280,3.143852,0.885933,0.689797,0,1,1,1,1
-240,3.195982,0.893136,0.679561,0,1,1,1,1
-200,3.245784,0.88494,0.671339,0,1,1,1,1
-160,3.2825,0.846564,0.663365,0,1,1,1,1
-120,3.312732,0.802483,0.656522,0,1,1,1,1
-80,3.341327,0.75704,0.651597,0,1,1,1,1
-40,3.374079,0.715612,0.64095,0,1,1,1,1
0,3.401674,0.669633,0.63591,0,1,1,1,1
