timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.315211,0.553452,-0.036575,1,1,1,1,1
-360,1.338203,0.566728,-0.02926,1,1,1,1,1
-320,1.360666,0.578016,-0.022926,1,1,1,1,1
-280,1.379192,0.587146,-0.019046,1,1,1,1,1
-240,1.393375,0.595661,-0.015921,1,1,1,1,1
-200,1.406483,0.605422,-0.013403,1,1,1,1,1
-160,1.419967,0.613468,-0.010519,1,1,1,1,1
-120,1.432284,0.620914,-0.007451,1,1,1,1,1
-80,1.4451,0.624933,-0.00566,1,1,1,1,1
-40,1.458821,0.629561,-0.003246,1,1,1,1,1
0,1.473926,0.632786,0.00075,1,1,1,1,1
