timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.53339,-0.361752,0.733045,1,1,1,1,1
-360,5.518942,-0.338862,0.724672,1,1,1,1,1
-320,5.504918,-0.319596,0.716856,1,1,1,1,1
-280,5.493832,-0.302926,0.708354,1,1,1,1,1
-240,5.482832,-0.289454,0.700729,1,1,1,1,1
-200,5.474019,-0.276919,0.696598,1,1,1,1,1
-160,5.468018,-0.266712,0.692221,1,1,1,1,1
-120,5.463785,-0.25821,0.687778,1,1,1,1,1
-80,5.456669,-0.249395,0.683449,1,1,1,1,1
-40,5.448887,-0.240709,0.679541,1,1,1,1,1
0,5.441135,-0.232117,0.674663,1,1,1,1,1
