timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.36562,0.177899,0.598563,1,1,1,1,1
-360,1.389319,0.16324,0.594589,1,1,1,1,1
-320,1.414401,0.147715,0.591487,1,1,1,1,1
-280,1.440009,0.130598,0.588944,1,1,1,1,1
-240,1.4664,0.111694,0.587148,1,1,1,1,1
-200,1.493722,0.091371,0.586153,1,1,1,1,1
-160,1.521658,0.069336,0.583469,1,1,1,1,1
-120,1.552203,0.048187,0.584101,1,1,1,1,1
-80,1.584485,0.026975,0.580895,1,1,1,1,1
-40,1.619334,0.006682,0.581396,1,1,1,1,1
0,1.653036,-0.018004,0.580685,1,1,1,1,1
