timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.290333,-0.259788,-0.227664,1,1,1,1,1
-360,2.289776,-0.25831,-0.227697,1,1,1,1,1
-320,2.289075,-0.256704,-0.227737,1,1,1,1,1
-280,2.288488,-0.255008,-0.227679,1,1,1,1,1
-240,2.286554,-0.255051,-0.227254,1,1,1,1,1
-200,2.28411,-0.257943,-0.225865,1,1,1,1,1
-160,2.282219,-0.262639,-0.222269,1,1,1,1,1
-120,2.279847,-0.267464,-0.2176,1,1,1,1,1
-80,2.278463,-0.27241,-0.21277,1,1,1,1,1
-40,2.276612,-0.276992,-0.207683,1,1,1,1,1
0,2.275276,-0.281437,-0.202355,1,1,1,1,1
